Frame,HOG
pruebaC-4063.png,[0.         0.         0.         ... 0.         0.         0.02448162]
pruebaC-4064.png,[0.         0.         0.         ... 0.         0.         0.02744537]
pruebaC-4065.png,[0.         0.         0.         ... 0.         0.         0.02743737]
pruebaC-4066.png,[0.         0.         0.         ... 0.         0.         0.02782776]
pruebaC-4067.png,[0.         0.         0.         ... 0.         0.         0.02450215]
pruebaC-4068.png,[0.         0.         0.         ... 0.         0.         0.00362156]
pruebaC-4069.png,[0.         0.         0.         ... 0.         0.         0.00320057]
pruebaC-4070.png,[0.        0.        0.        ... 0.        0.        0.0041109]
pruebaC-4071.png,[0.         0.         0.         ... 0.         0.         0.00412916]
pruebaC-4072.png,[0.         0.         0.         ... 0.         0.         0.00427775]
pruebaC-4073.png,[0.         0.         0.         ... 0.         0.         0.00426743]
pruebaC-4074.png,[0.         0.         0.         ... 0.         0.         0.00434064]
pruebaC-4075.png,[0.         0.         0.         ... 0.         0.         0.00504206]
pruebaC-4076.png,[0.         0.         0.         ... 0.         0.         0.00490879]
pruebaC-4077.png,[0.         0.         0.         ... 0.         0.         0.00457757]
pruebaC-4078.png,[0.         0.         0.         ... 0.         0.         0.00502425]
pruebaC-4079.png,[0.         0.         0.         ... 0.         0.         0.00456301]
pruebaC-4080.png,[0.         0.         0.         ... 0.         0.         0.01624263]
pruebaC-4081.png,[0.         0.         0.         ... 0.         0.         0.01474935]
pruebaC-4082.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4083.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4084.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4085.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4086.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4087.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4088.png,[0.         0.         0.         ... 0.         0.         0.00088789]
pruebaC-4089.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4090.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4091.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4092.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4093.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4094.png,[0.         0.         0.         ... 0.         0.         0.00938375]
pruebaC-4095.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4096.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4097.png,[0.         0.         0.         ... 0.         0.         0.01320439]
pruebaC-4098.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4099.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4100.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4101.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4102.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4103.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4104.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4105.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4106.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4107.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4108.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4109.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4110.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4111.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4112.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4113.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4114.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4115.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4116.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4117.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4118.png,[0.         0.         0.         ... 0.         0.         0.21253335]
pruebaC-4119.png,[0.         0.         0.         ... 0.         0.         0.20388529]
pruebaC-4120.png,[0.         0.         0.         ... 0.         0.         0.19861966]
pruebaC-4121.png,[0.         0.         0.         ... 0.         0.         0.20574997]
pruebaC-4122.png,[0.         0.         0.         ... 0.         0.         0.20449385]
pruebaC-4123.png,[0.         0.         0.         ... 0.         0.         0.20574997]
pruebaC-4124.png,[0.         0.         0.         ... 0.         0.         0.20449385]
pruebaC-4125.png,[0.         0.         0.         ... 0.         0.         0.20574997]
pruebaC-4126.png,[0.         0.         0.         ... 0.         0.         0.20442304]
pruebaC-4127.png,[0.         0.         0.         ... 0.         0.         0.20579658]
pruebaC-4128.png,[0.         0.         0.         ... 0.         0.         0.20442304]
pruebaC-4129.png,[0.         0.         0.         ... 0.         0.         0.20149349]
pruebaC-4130.png,[0.         0.         0.         ... 0.         0.         0.20123431]
pruebaC-4131.png,[0.         0.         0.         ... 0.         0.         0.20109342]
pruebaC-4132.png,[0.         0.         0.         ... 0.         0.         0.19744214]
pruebaC-4133.png,[0.         0.         0.         ... 0.         0.         0.16890681]
pruebaC-4134.png,[0.         0.         0.         ... 0.         0.         0.17058785]
pruebaC-4135.png,[0.         0.         0.         ... 0.         0.         0.16878681]
pruebaC-4136.png,[0.         0.         0.         ... 0.         0.         0.17018367]
pruebaC-4137.png,[0.         0.         0.         ... 0.         0.         0.16895491]
pruebaC-4138.png,[0.        0.        0.        ... 0.        0.        0.1702614]
pruebaC-4139.png,[0.        0.        0.        ... 0.        0.        0.1689026]
pruebaC-4140.png,[0.         0.         0.         ... 0.         0.         0.16746251]
pruebaC-4141.png,[0.         0.         0.         ... 0.         0.         0.16989776]
pruebaC-4142.png,[0.         0.         0.         ... 0.         0.         0.16976456]
pruebaC-4143.png,[0.         0.         0.         ... 0.         0.         0.16113329]
pruebaC-4144.png,[0.         0.         0.         ... 0.         0.         0.15799716]
pruebaC-4145.png,[0.         0.         0.         ... 0.         0.         0.15762109]
pruebaC-4146.png,[0.         0.         0.         ... 0.         0.         0.15800974]
pruebaC-4147.png,[0.         0.         0.         ... 0.         0.         0.15800974]
pruebaC-4148.png,[0.       0.       0.       ... 0.       0.       0.157613]
pruebaC-4149.png,[0.        0.        0.        ... 0.        0.        0.1580012]
pruebaC-4150.png,[0.         0.         0.         ... 0.         0.         0.15762109]
pruebaC-4151.png,[0.         0.         0.         ... 0.         0.         0.15800974]
pruebaC-4152.png,[0.       0.       0.       ... 0.       0.       0.157613]
pruebaC-4153.png,[0.        0.        0.        ... 0.        0.        0.1580012]
pruebaC-4154.png,[0.        0.        0.        ... 0.        0.        0.1580012]
pruebaC-4155.png,[0.         0.         0.         ... 0.         0.         0.15762109]
pruebaC-4156.png,[0.         0.         0.         ... 0.         0.         0.16403817]
pruebaC-4157.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4158.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4159.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4160.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4161.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4162.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4163.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4164.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4165.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4166.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4167.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4168.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4169.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4170.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4171.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4172.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4173.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4174.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4175.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4176.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4177.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4178.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4179.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4180.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4181.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4182.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4183.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4184.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4185.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4186.png,[0.         0.         0.         ... 0.         0.         0.01121721]
pruebaC-4187.png,[0.         0.         0.         ... 0.         0.         0.01142863]
pruebaC-4188.png,[0.         0.         0.         ... 0.         0.         0.01141735]
pruebaC-4189.png,[0.         0.         0.         ... 0.         0.         0.01142777]
pruebaC-4190.png,[0.         0.         0.         ... 0.         0.         0.01140345]
pruebaC-4191.png,[0.        0.        0.        ... 0.        0.        0.0114146]
pruebaC-4192.png,[0.         0.         0.         ... 0.         0.         0.01141331]
pruebaC-4193.png,[0.         0.         0.         ... 0.         0.         0.01141539]
pruebaC-4194.png,[0.        0.        0.        ... 0.        0.        0.0114146]
pruebaC-4195.png,[0.         0.         0.         ... 0.         0.         0.01141331]
pruebaC-4196.png,[0.         0.         0.         ... 0.         0.         0.01141539]
pruebaC-4197.png,[0.        0.        0.        ... 0.        0.        0.0114146]
pruebaC-4198.png,[0.         0.         0.         ... 0.         0.         0.01141331]
pruebaC-4199.png,[0.         0.         0.         ... 0.         0.         0.01141539]
pruebaC-4200.png,[0.        0.        0.        ... 0.        0.        0.0114146]
pruebaC-4201.png,[0.         0.         0.         ... 0.         0.         0.01141331]
pruebaC-4202.png,[0.         0.         0.         ... 0.         0.         0.01141539]
pruebaC-4203.png,[0.        0.        0.        ... 0.        0.        0.0114146]
pruebaC-4204.png,[0.         0.         0.         ... 0.         0.         0.01141331]
pruebaC-4205.png,[0.         0.         0.         ... 0.         0.         0.01141349]
pruebaC-4206.png,[0.         0.         0.         ... 0.         0.         0.01141316]
pruebaC-4207.png,[0.         0.         0.         ... 0.         0.         0.01139696]
pruebaC-4208.png,[0.         0.         0.         ... 0.         0.         0.01135372]
pruebaC-4209.png,[0.         0.         0.         ... 0.         0.         0.01119898]
pruebaC-4210.png,[0.         0.         0.         ... 0.         0.         0.01115771]
pruebaC-4211.png,[0.         0.         0.         ... 0.         0.         0.01119452]
pruebaC-4212.png,[0.         0.         0.         ... 0.         0.         0.00988952]
pruebaC-4213.png,[0.         0.         0.         ... 0.         0.         0.01230987]
pruebaC-4214.png,[0.         0.         0.         ... 0.         0.         0.00818172]
pruebaC-4215.png,[0.         0.         0.         ... 0.         0.         0.00789235]
pruebaC-4216.png,[0.         0.         0.         ... 0.         0.         0.00802408]
pruebaC-4217.png,[0.         0.         0.         ... 0.         0.         0.00919495]
pruebaC-4218.png,[0.         0.         0.         ... 0.         0.         0.00933138]
pruebaC-4219.png,[0.         0.         0.         ... 0.         0.00028395 0.0093585 ]
pruebaC-4220.png,[0.         0.         0.         ... 0.         0.00027381 0.00902428]
pruebaC-4221.png,[0.         0.         0.         ... 0.         0.00027595 0.00909493]
pruebaC-4222.png,[0.         0.         0.         ... 0.         0.00028412 0.00936422]
pruebaC-4223.png,[0.         0.         0.         ... 0.         0.00028381 0.00935386]
pruebaC-4224.png,[0.         0.         0.         ... 0.         0.00028412 0.00936422]
pruebaC-4225.png,[0.         0.         0.         ... 0.         0.00028381 0.00935386]
pruebaC-4226.png,[0.         0.         0.         ... 0.         0.00028412 0.00936422]
pruebaC-4227.png,[0.         0.         0.         ... 0.         0.00028433 0.00937111]
pruebaC-4228.png,[0.         0.         0.         ... 0.         0.00028409 0.00936324]
pruebaC-4229.png,[0.         0.         0.         ... 0.         0.00028366 0.00934893]
pruebaC-4230.png,[0.         0.         0.         ... 0.         0.000282   0.00929439]
pruebaC-4231.png,[0.         0.         0.         ... 0.         0.00028346 0.00934238]
pruebaC-4232.png,[0.         0.         0.         ... 0.         0.00026887 0.00886151]
pruebaC-4233.png,[0.         0.         0.         ... 0.         0.00025735 0.00848204]
pruebaC-4234.png,[0.         0.         0.         ... 0.         0.         0.00916305]
pruebaC-4235.png,[0.         0.         0.         ... 0.         0.         0.00889629]
pruebaC-4236.png,[0.         0.         0.         ... 0.         0.         0.00916305]
pruebaC-4237.png,[0.         0.         0.         ... 0.         0.         0.00889629]
pruebaC-4238.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4239.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4240.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4241.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4242.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4243.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4244.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4245.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4246.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4247.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4248.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4249.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4250.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4251.png,[0.        0.        0.        ... 0.        0.        0.0309093]
pruebaC-4252.png,[0.         0.         0.         ... 0.         0.         0.03092301]
pruebaC-4253.png,[0.         0.         0.         ... 0.         0.         0.03085983]
pruebaC-4254.png,[0.         0.         0.         ... 0.         0.         0.03075995]
pruebaC-4255.png,[0.         0.         0.         ... 0.         0.         0.03074049]
pruebaC-4256.png,[0.         0.         0.         ... 0.         0.         0.03077371]
pruebaC-4257.png,[0.         0.         0.         ... 0.         0.         0.03074049]
pruebaC-4258.png,[0.         0.         0.         ... 0.         0.         0.02832073]
pruebaC-4259.png,[0.         0.         0.         ... 0.         0.         0.02988091]
pruebaC-4260.png,[0.         0.         0.         ... 0.         0.         0.03106292]
pruebaC-4261.png,[0.         0.         0.         ... 0.         0.         0.03083425]
pruebaC-4262.png,[0.         0.         0.         ... 0.         0.         0.02755836]
pruebaC-4263.png,[0.         0.         0.         ... 0.         0.         0.02714033]
pruebaC-4264.png,[0.         0.         0.         ... 0.         0.         0.02655866]
pruebaC-4265.png,[0.        0.        0.        ... 0.        0.        0.0270203]
pruebaC-4266.png,[0.         0.         0.         ... 0.         0.         0.02645267]
pruebaC-4267.png,[0.         0.         0.         ... 0.01242757 0.00415309 0.03395078]
pruebaC-4268.png,[0.         0.         0.         ... 0.01311151 0.00438165 0.03581924]
pruebaC-4269.png,[0.         0.         0.         ... 0.01288614 0.00430633 0.03520354]
pruebaC-4270.png,[0.         0.         0.         ... 0.0131101  0.00438118 0.03581539]
pruebaC-4271.png,[0.         0.         0.         ... 0.012928   0.00432032 0.0353179 ]
pruebaC-4272.png,[0.         0.         0.         ... 0.01301713 0.00435011 0.03556142]
pruebaC-4273.png,[0.         0.         0.         ... 0.01293179 0.00432159 0.03532826]
pruebaC-4274.png,[0.         0.         0.         ... 0.01301855 0.00435058 0.03556528]
pruebaC-4275.png,[0.         0.         0.         ... 0.01292708 0.00432001 0.0353154 ]
pruebaC-4276.png,[0.         0.         0.         ... 0.01301429 0.00434916 0.03555365]
pruebaC-4277.png,[0.         0.         0.         ... 0.01290562 0.00431284 0.03525678]
pruebaC-4278.png,[0.         0.         0.         ... 0.01300074 0.00434463 0.03551663]
pruebaC-4279.png,[0.         0.         0.         ... 0.0129168  0.00431658 0.03528732]
pruebaC-4280.png,[0.         0.         0.         ... 0.01302385 0.00435235 0.03557976]
pruebaC-4281.png,[0.         0.         0.         ... 0.01289983 0.00431091 0.03524094]
pruebaC-4282.png,[0.         0.         0.         ... 0.01308336 0.00437224 0.03574233]
pruebaC-4283.png,[0.         0.         0.         ... 0.01289983 0.00431091 0.03524094]
pruebaC-4284.png,[0.         0.         0.         ... 0.01308336 0.00437224 0.03574233]
pruebaC-4285.png,[0.         0.         0.         ... 0.01289983 0.00431091 0.03524094]
pruebaC-4286.png,[0.         0.         0.         ... 0.01308336 0.00437224 0.03574233]
pruebaC-4287.png,[0.         0.         0.         ... 0.01289986 0.00431092 0.03524103]
pruebaC-4288.png,[0.         0.         0.         ... 0.01308334 0.00437223 0.03574228]
pruebaC-4289.png,[0.         0.         0.         ... 0.01289891 0.0043106  0.03523843]
pruebaC-4290.png,[0.         0.         0.         ... 0.01312292 0.00438546 0.03585041]
pruebaC-4291.png,[0.         0.         0.         ... 0.01263357 0.00422193 0.03451357]
pruebaC-4292.png,[0.         0.         0.         ... 0.01301323 0.0043488  0.03555073]
pruebaC-4293.png,[0.         0.         0.         ... 0.01286646 0.00429976 0.0351498 ]
pruebaC-4294.png,[0.         0.         0.         ... 0.01298189 0.00433833 0.03546513]
pruebaC-4295.png,[0.         0.         0.         ... 0.01288264 0.00430516 0.03519399]
pruebaC-4296.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4297.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4298.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4299.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4300.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4301.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4302.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4303.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4304.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4305.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4306.png,[0.         0.         0.         ... 0.         0.         0.02840486]
pruebaC-4307.png,[0.         0.         0.         ... 0.         0.         0.02793078]
pruebaC-4308.png,[0.         0.         0.         ... 0.         0.         0.02892314]
pruebaC-4309.png,[0.         0.         0.         ... 0.         0.         0.02886152]
pruebaC-4310.png,[0.         0.         0.         ... 0.         0.         0.02644183]
pruebaC-4311.png,[0.         0.         0.         ... 0.         0.         0.02670285]
pruebaC-4312.png,[0.         0.         0.         ... 0.         0.         0.02790085]
pruebaC-4313.png,[0.         0.         0.         ... 0.         0.         0.02682904]
pruebaC-4314.png,[0.        0.        0.        ... 0.        0.        0.0273643]
pruebaC-4315.png,[0.         0.         0.         ... 0.         0.         0.02650971]
pruebaC-4316.png,[0.         0.         0.         ... 0.         0.         0.02649952]
pruebaC-4317.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4318.png,[0.         0.         0.         ... 0.         0.         0.00194663]
pruebaC-4319.png,[0.         0.         0.         ... 0.         0.         0.00148125]
pruebaC-4320.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4321.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4322.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4323.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4324.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4325.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4326.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4327.png,[0.         0.         0.         ... 0.         0.         0.00279036]
pruebaC-4328.png,[0.         0.         0.         ... 0.         0.         0.00292934]
pruebaC-4329.png,[0.         0.         0.         ... 0.         0.         0.00296871]
pruebaC-4330.png,[0.         0.         0.         ... 0.         0.         0.00298765]
pruebaC-4331.png,[0.       0.       0.       ... 0.       0.       0.005254]
pruebaC-4332.png,[0.         0.         0.         ... 0.         0.         0.00555312]
pruebaC-4333.png,[0.         0.         0.         ... 0.         0.         0.00504802]
pruebaC-4334.png,[0.        0.        0.        ... 0.        0.        0.0051357]
pruebaC-4335.png,[0.         0.         0.         ... 0.         0.         0.00498673]
pruebaC-4336.png,[0.        0.        0.        ... 0.        0.        0.0051357]
pruebaC-4337.png,[0.         0.         0.         ... 0.         0.         0.00498673]
pruebaC-4338.png,[0.         0.         0.         ... 0.         0.         0.00512488]
pruebaC-4339.png,[0.         0.         0.         ... 0.         0.         0.00498586]
pruebaC-4340.png,[0.         0.         0.         ... 0.         0.         0.00496892]
pruebaC-4341.png,[0.         0.         0.         ... 0.         0.         0.00461879]
pruebaC-4342.png,[0.        0.        0.        ... 0.        0.        0.0046151]
pruebaC-4343.png,[0.        0.        0.        ... 0.        0.        0.0038844]
pruebaC-4344.png,[0.         0.         0.         ... 0.         0.         0.00393158]
pruebaC-4345.png,[0.         0.         0.         ... 0.         0.         0.00385541]
pruebaC-4346.png,[0.         0.         0.         ... 0.         0.         0.00389526]
pruebaC-4347.png,[0.         0.         0.         ... 0.00799142 0.0026706  0.14832649]
pruebaC-4348.png,[0.         0.         0.         ... 0.00799091 0.00267042 0.14831685]
pruebaC-4349.png,[0.         0.         0.         ... 0.00524693 0.00175343 0.34480095]
pruebaC-4350.png,[0.         0.         0.         ... 0.00533587 0.00178316 0.3506458 ]
pruebaC-4351.png,[0.         0.         0.         ... 0.00526256 0.00175866 0.3458282 ]
pruebaC-4352.png,[0.         0.         0.         ... 0.0053041  0.00177254 0.34855798]
pruebaC-4353.png,[0.         0.         0.         ... 0.00529517 0.00176955 0.34797105]
pruebaC-4354.png,[0.         0.         0.         ... 0.00532537 0.00177965 0.3499555 ]
pruebaC-4355.png,[0.         0.         0.         ... 0.00531401 0.00177585 0.3492087 ]
pruebaC-4356.png,[0.         0.         0.         ... 0.00532577 0.00177978 0.3499817 ]
pruebaC-4357.png,[0.         0.         0.         ... 0.00531401 0.00177585 0.3492087 ]
pruebaC-4358.png,[0.         0.         0.         ... 0.00532577 0.00177978 0.3499817 ]
pruebaC-4359.png,[0.         0.         0.         ... 0.00531401 0.00177585 0.3492087 ]
pruebaC-4360.png,[0.         0.         0.         ... 0.00532577 0.00177978 0.3499817 ]
pruebaC-4361.png,[0.         0.         0.         ... 0.00531401 0.00177585 0.3492087 ]
pruebaC-4362.png,[0.         0.         0.         ... 0.00532284 0.0017788  0.34978914]
pruebaC-4363.png,[0.         0.         0.         ... 0.0053133  0.00177561 0.34916234]
pruebaC-4364.png,[0.         0.         0.         ... 0.00522164 0.00174498 0.34313864]
pruebaC-4365.png,[0.         0.         0.         ... 0.00516363 0.0017256  0.33932713]
pruebaC-4366.png,[0.         0.         0.         ... 0.00516029 0.00172448 0.3404184 ]
pruebaC-4367.png,[0.         0.         0.         ... 0.00522987 0.00174773 0.34500828]
pruebaC-4368.png,[0.         0.         0.         ... 0.00515653 0.00172322 0.34017026]
pruebaC-4369.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4370.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4371.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4372.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4373.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4374.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4375.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4376.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4377.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4378.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4379.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4380.png,[0.        0.        0.        ... 0.        0.        0.0021907]
pruebaC-4381.png,[0.        0.        0.        ... 0.        0.        0.0021907]
pruebaC-4382.png,[0.         0.         0.         ... 0.         0.         0.00191228]
pruebaC-4383.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4384.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4385.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4386.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4387.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4388.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4389.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4390.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4391.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4392.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4393.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4394.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4395.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4396.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4397.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4398.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4399.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4400.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4401.png,[0.         0.         0.         ... 0.         0.         0.00053956]
pruebaC-4402.png,[0.         0.         0.         ... 0.         0.         0.00059447]
pruebaC-4403.png,[0.         0.         0.         ... 0.         0.         0.00073648]
pruebaC-4404.png,[0.         0.         0.         ... 0.         0.         0.00069678]
pruebaC-4405.png,[0.         0.         0.         ... 0.         0.         0.00069621]
pruebaC-4406.png,[0.         0.         0.         ... 0.         0.         0.00072659]
pruebaC-4407.png,[0.         0.         0.         ... 0.         0.         0.00072743]
pruebaC-4408.png,[0.         0.         0.         ... 0.         0.         0.00072948]
pruebaC-4409.png,[0.         0.         0.         ... 0.         0.         0.00071344]
pruebaC-4410.png,[0.         0.         0.         ... 0.         0.         0.00071692]
pruebaC-4411.png,[0.         0.         0.         ... 0.         0.         0.00064465]
pruebaC-4412.png,[0.         0.         0.         ... 0.         0.         0.00069901]
pruebaC-4413.png,[0.        0.        0.        ... 0.        0.        0.0006433]
pruebaC-4414.png,[0.         0.         0.         ... 0.         0.         0.00068953]
pruebaC-4415.png,[0.         0.         0.         ... 0.         0.         0.00064265]
pruebaC-4416.png,[0.         0.         0.         ... 0.         0.         0.00068795]
pruebaC-4417.png,[0.        0.        0.        ... 0.        0.        0.0006413]
pruebaC-4418.png,[0.         0.         0.         ... 0.         0.         0.00069641]
pruebaC-4419.png,[0.         0.         0.         ... 0.         0.         0.00064197]
pruebaC-4420.png,[0.         0.         0.         ... 0.         0.         0.00069044]
pruebaC-4421.png,[0.         0.         0.         ... 0.         0.         0.00064351]
pruebaC-4422.png,[0.         0.         0.         ... 0.         0.         0.00069044]
pruebaC-4423.png,[0.         0.         0.         ... 0.         0.         0.00064343]
pruebaC-4424.png,[0.         0.         0.         ... 0.         0.         0.00064533]
pruebaC-4425.png,[0.         0.         0.         ... 0.         0.         0.00069236]
pruebaC-4426.png,[0.         0.         0.         ... 0.         0.         0.00068034]
pruebaC-4427.png,[0.         0.         0.         ... 0.         0.         0.00073362]
pruebaC-4428.png,[0.         0.         0.         ... 0.         0.         0.00068064]
pruebaC-4429.png,[0.         0.         0.         ... 0.         0.         0.00073304]
pruebaC-4430.png,[0.        0.        0.        ... 0.        0.        0.0108586]
pruebaC-4431.png,[0.         0.         0.         ... 0.         0.         0.01089606]
pruebaC-4432.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4433.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4434.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4435.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4436.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4437.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4438.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4439.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4440.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4441.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4442.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4443.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-4444.png,[0. 0. 0. ... 0. 0. 0.]
